Race,Sex,Age At Release ,Offense Class,Offense Type,Release Type,Recidivism,Recidivism Type
Native American,Male,3,Felony,Other,Parole,0,No Recidivism
Black,Male,3,Felony,Other,Parole,0,No Recidivism
Black,Female,1,Felony,Other,Discharged,0,No Recidivism
Black,Male,2,Felony,Other,Discharged,0,No Recidivism
Black,Male,3,Felony,Other,Discharged,0,No Recidivism
Black,Male,3,Felony,Other,Discharged,0,No Recidivism
Black,Male,3,Felony,Other,Discharged,0,No Recidivism
Black,Male,3,Felony,Other,Discharged,0,No Recidivism
Black,Male,4,Misdemeanor,Other,Discharged,0,No Recidivism
Black,Female,1,Felony,Other,Parole,0,No Recidivism
Black,Female,3,Felony,Other,Parole,0,No Recidivism
Black,Male,1,Felony,Other,Parole,0,No Recidivism
Black,Male,1,Felony,Other,Parole,0,No Recidivism
Black,Male,1,Felony,Other,Parole,0,No Recidivism
Black,Male,2,Felony,Other,Parole,0,No Recidivism
Black,Male,2,Felony,Other,Parole,0,No Recidivism
Black,Male,2,Felony,Other,Parole,0,No Recidivism
Black,Male,2,Felony,Other,Parole,0,No Recidivism
Black,Male,2,Felony,Other,Parole,0,No Recidivism
Black,Male,3,Felony,Other,Parole,0,No Recidivism
Black,Male,3,Felony,Other,Parole,0,No Recidivism
Black,Male,3,Felony,Other,Parole,0,No Recidivism
Black,Male,3,Felony,Other,Parole,0,No Recidivism
Black,Male,4,Felony,Other,Parole,0,No Recidivism
Black,Male,4,Felony,Other,Parole,0,No Recidivism
Unknown,Male,1,Felony,Other,Discharged,0,No Recidivism
Hispanic,Male,1,Felony,Other,Parole,0,No Recidivism
White,Female,1,Felony,Other,Discharged,0,No Recidivism
White,Male,1,Felony,Other,Discharged,0,No Recidivism
White,Male,2,Felony,Other,Discharged,0,No Recidivism
White,Male,2,Felony,Other,Discharged,0,No Recidivism
White,Male,2,Felony,Other,Discharged,0,No Recidivism
White,Male,2,Felony,Other,Discharged,0,No Recidivism
White,Male,2,Felony,Other,Discharged,0,No Recidivism
White,Male,3,Felony,Other,Discharged,0,No Recidivism
White,Male,3,Felony,Other,Discharged,0,No Recidivism
White,Male,3,Felony,Other,Discharged,0,No Recidivism
White,Male,3,Felony,Other,Discharged,0,No Recidivism
White,Male,4,Felony,Other,Discharged,0,No Recidivism
White,Male,0,Felony,Other,Discharged,0,No Recidivism
White,Female,1,Felony,Other,Parole,0,No Recidivism
White,Female,1,Felony,Other,Parole,0,No Recidivism
White,Female,1,Felony,Other,Parole,0,No Recidivism
White,Female,1,Felony,Other,Parole,0,No Recidivism
White,Female,3,Felony,Other,Parole,0,No Recidivism
White,Female,3,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,1,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,2,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,3,Felony,Other,Parole,0,No Recidivism
White,Male,4,Felony,Other,Parole,0,No Recidivism
White,Male,4,Felony,Other,Parole,0,No Recidivism
White,Male,4,Felony,Other,Parole,0,No Recidivism
White,Male,4,Felony,Other,Parole,0,No Recidivism
White,Male,4,Felony,Other,Parole,0,No Recidivism
White,Male,1,Misdemeanor,Other,Other,0,No Recidivism
White,Male,1,Misdemeanor,Other,Other,0,No Recidivism
White,Male,1,Misdemeanor,Other,Other,0,No Recidivism
White,Male,1,Misdemeanor,Other,Other,0,No Recidivism
White,Male,2,Misdemeanor,Other,Other,0,No Recidivism
White,Male,0,Misdemeanor,Other,Other,0,No Recidivism
Black,Male,1,Felony,Violent,Discharged,0,No Recidivism
Black,Male,1,Misdemeanor,Violent,Discharged,0,No Recidivism
Black,Male,3,Felony,Violent,Discharged,0,No Recidivism
Black,Male,1,Felony,Violent,Parole,0,No Recidivism
Black,Male,1,Misdemeanor,Violent,Parole,0,No Recidivism
Black,Male,1,Felony,Violent,Parole,0,No Recidivism
Black,Male,2,Felony,Violent,Parole,0,No Recidivism
Hispanic,Female,0,Felony,Violent,Discharged,0,No Recidivism
Hispanic,Male,1,Felony,Violent,Parole,0,No Recidivism
Hispanic,Male,1,Felony,Violent,Parole,0,No Recidivism
Hispanic,Male,2,Felony,Violent,Parole,0,No Recidivism
Hispanic,Male,2,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Discharged,0,No Recidivism
White,Male,3,Felony,Violent,Discharged,0,No Recidivism
White,Male,3,Felony,Violent,Discharged,0,No Recidivism
White,Male,3,Felony,Violent,Discharged,0,No Recidivism
White,Male,3,Felony,Violent,Discharged,0,No Recidivism
White,Male,4,Felony,Violent,Discharged,0,No Recidivism
White,Male,0,Felony,Violent,Discharged,0,No Recidivism
White,Male,0,Felony,Violent,Discharged,0,No Recidivism
White,Female,1,Felony,Violent,Parole,0,No Recidivism
White,Female,1,Felony,Violent,Parole,0,No Recidivism
White,Female,1,Felony,Violent,Parole,0,No Recidivism
White,Female,2,Felony,Violent,Parole,0,No Recidivism
White,Female,2,Felony,Violent,Parole,0,No Recidivism
White,Female,3,Felony,Violent,Parole,0,No Recidivism
White,Female,3,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,2,Felony,Violent,Parole,0,No Recidivism
White,Male,2,Felony,Violent,Parole,0,No Recidivism
White,Male,2,Felony,Violent,Parole,0,No Recidivism
White,Male,2,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Parole,0,No Recidivism
White,Male,0,Felony,Violent,Parole,0,No Recidivism
White,Male,0,Felony,Violent,Parole,0,No Recidivism
Black,Male,4,Felony,Violent,Parole,0,No Recidivism
Hispanic,Male,1,Felony,Violent,Parole,0,No Recidivism
White,Male,1,Misdemeanor,Violent,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Violent,Discharged,0,No Recidivism
White,Male,4,Misdemeanor,Violent,Discharged,0,No Recidivism
White,Male,4,Felony,Violent,Discharged,0,No Recidivism
White,Male,2,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Parole,0,No Recidivism
White,Male,3,Felony,Violent,Parole,0,No Recidivism
White,Male,0,Felony,Violent,Parole,0,No Recidivism
Native American,Male,2,Misdemeanor,Property,Discharged,0,No Recidivism
Native American,Female,1,Felony,Property,Parole,0,No Recidivism
Native American,Female,3,Felony,Property,Parole,0,No Recidivism
Native American,Female,0,Felony,Property,Parole,0,No Recidivism
Asian,Female,1,Felony,Property,Parole,0,No Recidivism
Hispanic,Female,0,Misdemeanor,Property,Parole,0,No Recidivism
Black,Female,1,Felony,Property,Discharged,0,No Recidivism
Black,Female,2,Felony,Property,Discharged,0,No Recidivism
Black,Female,2,Felony,Property,Discharged,0,No Recidivism
Black,Female,3,Felony,Property,Discharged,0,No Recidivism
Black,Male,1,Misdemeanor,Property,Discharged,0,No Recidivism
Black,Male,1,Felony,Property,Discharged,0,No Recidivism
Black,Male,1,Felony,Property,Discharged,0,No Recidivism
Black,Male,2,Felony,Property,Discharged,0,No Recidivism
Black,Male,2,Felony,Property,Discharged,0,No Recidivism
Black,Male,3,Felony,Property,Discharged,0,No Recidivism
Black,Male,3,Misdemeanor,Property,Discharged,0,No Recidivism
Black,Male,0,Felony,Property,Discharged,0,No Recidivism
Black,Female,1,Felony,Property,Parole,0,No Recidivism
Black,Female,1,Felony,Property,Parole,0,No Recidivism
Black,Female,1,Felony,Property,Parole,0,No Recidivism
Black,Female,2,Felony,Property,Parole,0,No Recidivism
Black,Female,3,Felony,Property,Parole,0,No Recidivism
Black,Female,3,Misdemeanor,Property,Parole,0,No Recidivism
Black,Female,3,Felony,Property,Parole,0,No Recidivism
Black,Male,1,Felony,Property,Parole,0,No Recidivism
Black,Male,1,Felony,Property,Parole,0,No Recidivism
Black,Male,2,Felony,Property,Parole,0,No Recidivism
Black,Male,2,Misdemeanor,Property,Parole,0,No Recidivism
Black,Male,3,Felony,Property,Parole,0,No Recidivism
Black,Male,3,Felony,Property,Parole,0,No Recidivism
Black,Male,3,Felony,Property,Parole,0,No Recidivism
Black,Male,4,Felony,Property,Parole,0,No Recidivism
Black,Male,4,Felony,Property,Parole,0,No Recidivism
Hispanic,Male,1,Misdemeanor,Property,Discharged,0,No Recidivism
Hispanic,Male,4,Felony,Property,Discharged,0,No Recidivism
Hispanic,Female,1,Felony,Property,Parole,0,No Recidivism
Hispanic,Female,1,Felony,Property,Parole,0,No Recidivism
Hispanic,Male,1,Misdemeanor,Property,Parole,0,No Recidivism
Hispanic,Male,1,Felony,Property,Parole,0,No Recidivism
Hispanic,Male,1,Felony,Property,Parole,0,No Recidivism
Hispanic,Male,0,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Discharged,0,No Recidivism
White,Female,1,Felony,Property,Discharged,0,No Recidivism
White,Female,1,Misdemeanor,Property,Discharged,0,No Recidivism
White,Female,1,Felony,Property,Discharged,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Female,1,Misdemeanor,Property,Discharged,0,No Recidivism
White,Female,1,Felony,Property,Discharged,0,No Recidivism
White,Female,1,Felony,Property,Discharged,0,No Recidivism
White,Female,2,Felony,Property,Discharged,0,No Recidivism
White,Female,2,Felony,Property,Discharged,0,No Recidivism
White,Female,2,Felony,Property,Discharged,0,No Recidivism
White,Female,3,Felony,Property,Discharged,0,No Recidivism
White,Female,3,Felony,Property,Discharged,0,No Recidivism
White,Female,3,Felony,Property,Discharged,0,No Recidivism
White,Female,3,Misdemeanor,Property,Discharged,0,No Recidivism
White,Female,0,Felony,Property,Discharged,0,No Recidivism
White,Female,0,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,1,Felony,Property,Discharged,0,No Recidivism
White,Male,2,Misdemeanor,Property,Discharged,0,No Recidivism
White,Male,2,Felony,Property,Discharged,0,No Recidivism
White,Male,2,Felony,Property,Discharged,0,No Recidivism
White,Male,2,Felony,Property,Discharged,0,No Recidivism
White,Male,2,Felony,Property,Discharged,0,No Recidivism
White,Male,2,Felony,Property,Discharged,0,No Recidivism
White,Male,3,Misdemeanor,Property,Discharged,0,No Recidivism
White,Male,3,Felony,Property,Discharged,0,No Recidivism
White,Male,3,Felony,Property,Discharged,0,No Recidivism
White,Male,4,Misdemeanor,Property,Discharged,0,No Recidivism
White,Male,0,Felony,Property,Discharged,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Misdemeanor,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,1,Felony,Property,Parole,0,No Recidivism
White,Female,2,Felony,Property,Parole,0,No Recidivism
White,Female,2,Felony,Property,Parole,0,No Recidivism
White,Female,2,Felony,Property,Parole,0,No Recidivism
White,Female,2,Felony,Property,Parole,0,No Recidivism
White,Female,2,Felony,Property,Parole,0,No Recidivism
White,Female,2,Felony,Property,Parole,0,No Recidivism
White,Female,3,Felony,Property,Parole,0,No Recidivism
White,Female,3,Felony,Property,Parole,0,No Recidivism
White,Female,3,Felony,Property,Parole,0,No Recidivism
White,Female,3,Felony,Property,Parole,0,No Recidivism
White,Female,4,Felony,Property,Parole,0,No Recidivism
White,Female,0,Misdemeanor,Property,Parole,0,No Recidivism
White,Male,1,Felony,Property,Parole,0,No Recidivism
White,Male,1,Felony,Property,Parole,0,No Recidivism
White,Male,1,Felony,Property,Parole,0,No Recidivism
White,Male,1,Felony,Property,Parole,0,No Recidivism
White,Male,1,Felony,Property,Parole,0,No Recidivism
White,Male,1,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,2,Felony,Property,Parole,0,No Recidivism
White,Male,3,Felony,Property,Parole,0,No Recidivism
White,Male,3,Felony,Property,Parole,0,No Recidivism
White,Male,3,Felony,Property,Parole,0,No Recidivism
White,Male,0,Felony,Property,Parole,0,No Recidivism
White,Male,0,Felony,Property,Parole,0,No Recidivism
White,Male,0,Misdemeanor,Property,Parole,0,No Recidivism
White,Male,0,Felony,Property,Parole,0,No Recidivism
Asian,Male,0,Felony,Public Order,Discharged,0,No Recidivism
Black,Male,1,Felony,Public Order,Discharged,0,No Recidivism
Black,Male,2,Felony,Public Order,Discharged,0,No Recidivism
Black,Male,0,Misdemeanor,Public Order,Discharged,0,No Recidivism
Black,Female,3,Felony,Public Order,Parole,0,No Recidivism
Black,Male,1,Felony,Public Order,Parole,0,No Recidivism
Black,Male,2,Felony,Public Order,Parole,0,No Recidivism
Hispanic,Male,1,Felony,Public Order,Parole,0,No Recidivism
Hispanic,Male,0,Felony,Public Order,Parole,0,No Recidivism
White,Male,1,Felony,Public Order,Discharged,0,No Recidivism
White,Male,1,Felony,Public Order,Discharged,0,No Recidivism
White,Male,1,Felony,Public Order,Discharged,0,No Recidivism
White,Male,2,Felony,Public Order,Discharged,0,No Recidivism
White,Male,0,Felony,Public Order,Discharged,0,No Recidivism
Native American,Male,1,Felony,Drug,Discharged,0,No Recidivism
Native American,Male,2,Felony,Drug,Discharged,0,No Recidivism
Asian,Male,1,Felony,Drug,Parole,0,No Recidivism
Asian,Male,2,Misdemeanor,Drug,Parole,0,No Recidivism
Black,Female,1,Misdemeanor,Drug,Discharged,0,No Recidivism
Black,Female,3,Felony,Drug,Discharged,0,No Recidivism
Black,Male,1,Felony,Drug,Discharged,0,No Recidivism
Black,Male,1,Misdemeanor,Drug,Discharged,0,No Recidivism
Black,Male,1,Misdemeanor,Drug,Discharged,0,No Recidivism
Black,Male,1,Misdemeanor,Drug,Discharged,0,No Recidivism
Black,Male,1,Felony,Drug,Discharged,0,No Recidivism
Black,Male,1,Felony,Drug,Discharged,0,No Recidivism
Black,Male,2,Felony,Drug,Discharged,0,No Recidivism
Black,Male,2,Felony,Drug,Discharged,0,No Recidivism
Black,Male,3,Felony,Drug,Discharged,0,No Recidivism
Black,Female,1,Felony,Drug,Parole,0,No Recidivism
Black,Female,3,Felony,Drug,Parole,0,No Recidivism
Black,Male,1,Felony,Drug,Parole,0,No Recidivism
Black,Male,1,Misdemeanor,Drug,Parole,0,No Recidivism
Black,Male,1,Felony,Drug,Parole,0,No Recidivism
Black,Male,1,Felony,Drug,Parole,0,No Recidivism
Black,Male,1,Felony,Drug,Parole,0,No Recidivism
Black,Male,2,Felony,Drug,Parole,0,No Recidivism
Black,Male,2,Felony,Drug,Parole,0,No Recidivism
Black,Male,2,Felony,Drug,Parole,0,No Recidivism
Black,Male,2,Felony,Drug,Parole,0,No Recidivism
Black,Male,2,Felony,Drug,Parole,0,No Recidivism
Black,Male,2,Felony,Drug,Parole,0,No Recidivism
Black,Male,3,Misdemeanor,Drug,Parole,0,No Recidivism
Black,Male,4,Misdemeanor,Drug,Parole,0,No Recidivism
Black,Male,4,Felony,Drug,Parole,0,No Recidivism
Black,Male,4,Misdemeanor,Drug,Parole,0,No Recidivism
Black,Male,0,Felony,Drug,Parole,0,No Recidivism
Hispanic,Male,1,Felony,Drug,Parole,0,No Recidivism
White,Female,1,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Female,2,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,1,Felony,Drug,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,1,Felony,Drug,Discharged,0,No Recidivism
White,Male,1,Felony,Drug,Discharged,0,No Recidivism
White,Male,1,Felony,Drug,Discharged,0,No Recidivism
White,Male,1,Felony,Drug,Discharged,0,No Recidivism
White,Male,1,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,2,Felony,Drug,Discharged,0,No Recidivism
White,Male,2,Felony,Drug,Discharged,0,No Recidivism
White,Male,2,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,3,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,3,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,3,Felony,Drug,Discharged,0,No Recidivism
White,Male,3,Felony,Drug,Discharged,0,No Recidivism
White,Male,3,Felony,Drug,Discharged,0,No Recidivism
White,Male,3,Felony,Drug,Discharged,0,No Recidivism
White,Male,3,Felony,Drug,Discharged,0,No Recidivism
White,Male,3,Felony,Drug,Discharged,0,No Recidivism
White,Male,0,Felony,Drug,Discharged,0,No Recidivism
White,Male,0,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Male,0,Misdemeanor,Drug,Discharged,0,No Recidivism
White,Female,1,Misdemeanor,Drug,Parole,0,No Recidivism
White,Female,1,Felony,Drug,Parole,0,No Recidivism
White,Female,1,Felony,Drug,Parole,0,No Recidivism
White,Female,2,Felony,Drug,Parole,0,No Recidivism
White,Female,2,Felony,Drug,Parole,0,No Recidivism
White,Female,2,Felony,Drug,Parole,0,No Recidivism
White,Female,2,Felony,Drug,Parole,0,No Recidivism
